time_tick,acc_X_value,acc_Y_value,acc_Z_value
17.492932,-5.681194,8.063061,-9.468957
17.527732,-0.368122,3.371007,-9.241799
17.559862,8.299647,1.919470,-11.090039
17.593816,9.958738,-1.865748,-7.427528
17.626926,6.935202,-2.440676,-4.504402
17.659992,-0.841442,2.122386,-16.396078
17.693701,-24.942486,6.165888,-9.553804
17.726021,-21.268752,5.049851,0.927337
17.759685,-8.409934,8.872031,9.871496
17.793639,-10.794943,3.136815,0.392364
17.826334,-16.372285,10.724910,0.168947
17.861871,-12.994096,15.525456,-3.925583
17.892666,-3.891315,7.062848,-10.743017
17.926163,3.684808,3.191884,-12.628967
17.962152,7.521952,2.030206,-10.785066
17.993080,7.153082,-0.463893,-4.132240
18.027912,10.478598,3.311598,-5.286885
18.060241,0.726666,3.598614,-18.589694
18.094027,-28.280272,4.846935,-6.516202
18.126474,-22.992040,5.383405,3.160908
18.159846,-7.189146,7.363480,10.270295
18.192895,-6.114112,0.885886,-0.336098
18.225999,-13.006815,7.040102,-0.386079
18.259497,-16.116396,16.890199,3.075611
18.292818,-6.676470,8.723136,-7.366623
18.325989,-0.199025,4.616186,-10.712340
18.359092,5.378916,2.926567,-10.626744
18.392386,11.884942,-0.058810,-11.086447
18.425750,8.752616,0.096071,-8.784340
18.458877,2.393240,4.173542,-17.023531
18.492325,-20.468462,6.457692,-14.415404
18.525664,-28.436948,6.174717,4.363888
18.558993,-9.318715,5.674012,9.231773
18.592572,-5.168069,5.237353,3.111376
18.625798,-18.639226,1.241139,1.514087
18.659397,-16.740706,13.375386,2.014493
18.692774,-7.858499,10.795541,-7.471074
18.725244,-1.636495,0.946043,-7.147097
18.759187,6.463677,2.181345,-10.624500
18.792994,10.560303,1.431784,-7.375602
18.827259,7.751205,1.220937,-6.951513
18.860199,1.429539,2.773482,-12.148014
18.893130,-19.257700,5.825899,-8.955831
18.926795,-28.625798,4.712256,-1.837316
18.960212,-12.971649,7.485140,6.928169
18.994733,-8.568705,7.258281,2.103980
19.026736,-15.706224,6.306552,0.641370
19.061445,-12.366194,11.972184,-1.825494
19.092693,-8.113940,9.343406,-9.516394
19.126444,-1.889691,3.615374,-9.019878
19.161121,7.783977,1.647569,-9.320661
19.192771,11.843491,0.931078,-6.764759
19.226633,10.954163,1.835071,-7.971330
19.260856,1.262089,-0.236436,-10.120053
19.292798,-12.087259,5.156846,-17.624048
19.327046,-29.332262,4.636836,-4.807429
19.360720,-13.120394,8.098377,7.692396
19.391723,-5.532449,13.537748,3.991576
19.426312,-13.128176,2.396681,1.672709
19.459715,-14.783227,11.293404,1.319402
19.493104,-10.228544,14.046385,-5.070502
19.528728,-6.526228,8.391378,-9.559341
19.559799,5.442664,2.665440,-9.384857
19.592954,12.712917,-0.089337,-10.586191
19.626088,11.274848,1.150455,-8.821751
19.658874,4.849030,1.410235,-1.522318
19.692918,-8.536232,1.988455,-17.046876
19.726122,-27.468609,4.688762,-8.089548
19.758857,-21.304816,6.578454,-0.452820
19.792799,-4.707767,13.413545,6.428511
19.825513,-9.182540,3.042391,0.015413
19.858864,-12.436526,5.613406,-0.098465
19.892714,-10.161355,11.308667,-4.053678
19.925471,-4.707767,6.677667,-7.489330
19.960001,4.633095,3.367415,-10.085336
19.992155,11.570692,2.630723,-10.376242
20.025436,9.796824,-2.222946,-7.118964
20.059812,4.700135,5.855977,-9.537643
20.092124,-8.422504,2.353285,-18.351163
20.125992,-32.387672,11.380496,-1.670315
20.159303,-16.548864,5.257256,3.834301
20.191847,-4.243724,10.202058,9.917886
20.225549,-13.120394,0.181966,0.907285
20.259027,-17.428914,11.634440,-1.252811
20.292284,-10.016500,18.124604,-4.409828
20.326029,-0.220424,6.924129,-10.055557
20.359172,7.478107,-0.045342,-11.892724
20.392467,9.687585,1.298302,-9.364506
20.426056,5.726686,2.753281,-5.375923
20.459401,0.928983,7.832611,-7.567444
20.492165,-7.911623,5.192910,-18.226361
20.525692,-30.293269,4.911282,-6.213923
20.559058,-19.741945,2.867009,0.482449
20.592732,-6.155862,9.078389,2.051156
20.625717,-13.093608,1.147761,0.365129
20.659323,-12.871388,9.392639,0.184061
20.692499,-9.883617,15.899264,-4.794710
20.725786,-2.400572,7.189595,-7.418399
20.759256,3.757983,1.224379,-9.603635
20.792650,10.593972,4.248812,-8.837912
20.825750,8.661932,-0.080957,-6.574862
20.859221,1.966159,2.546624,-1.306383
20.892533,-3.477702,-1.252362,-15.888938
20.926089,-21.172681,2.110115,-7.452219
20.958360,-20.448260,4.487493,-1.392428
20.992355,-12.014084,17.286753,2.436486
21.026016,-10.289449,9.457434,4.865341
21.058840,-10.239169,4.742185,-0.997819
21.092258,-11.070585,12.533195,-4.435118
21.125676,-5.937084,13.150173,-11.280983
21.158740,1.903907,0.325174,-11.146604
21.192342,11.926393,-1.369682,-10.321024
21.225960,10.806166,-2.340715,-6.690686
21.258466,4.040509,2.705096,-3.425028
21.292259,-1.774915,0.470777,-19.142176
21.325773,-23.568016,7.623111,-10.291245
21.358346,-21.997064,2.711231,4.589250
21.392284,-3.385372,8.786735,8.598035
21.425958,-6.665995,6.345460,2.979391
