time_tick,acc_X_value,acc_Y_value,acc_Z_value
12.418491,-1.895527,6.856939,-8.864848
12.451702,0.122258,16.354927,-13.437937
12.485766,2.579096,20.342462,-20.662100
12.518361,2.307644,6.790647,-20.713277
12.551828,3.287656,-8.433128,-15.664175
12.585386,-7.369616,-5.599639,-1.995638
12.618490,-4.441253,-1.834772,1.676749
12.651830,2.320064,1.310423,-0.270106
12.684867,-0.492325,0.872568,4.161570
12.718512,-3.564794,0.621617,0.764227
12.751252,-4.440355,1.947154,-3.104343
12.785300,-7.708407,3.473512,-5.379514
12.818338,-11.841845,10.031016,-6.747101
12.851691,-16.123429,15.051537,-1.355915
12.886313,-7.216681,23.070004,0.640621
12.918388,-3.890118,20.848405,7.432915
12.951695,-2.284300,22.252954,8.076828
12.985547,-5.000768,19.437122,6.909613
13.018351,-11.756249,9.414487,4.187459
13.051689,-7.032620,4.981015,-4.694599
13.085697,-3.897451,2.582388,-9.865211
13.118393,2.276967,2.815382,-11.383938
13.151825,1.580978,12.496832,-15.988451
13.185213,-2.119992,12.875578,-18.401892
13.218391,-2.639702,2.931655,-14.426927
13.251819,-4.442450,-7.391164,-15.721638
13.285743,-11.053227,-3.307708,-1.106759
13.318390,-9.044869,3.738829,1.055132
13.351825,-1.115439,-2.436038,-1.665077
13.385654,-2.510560,1.762944,1.739001
13.418392,-8.880112,-1.217345,2.833489
13.451374,-3.745862,2.828551,-4.473576
13.485352,-5.967312,11.947343,-3.503890
13.518390,-15.423250,15.259690,4.737845
13.551696,-1.464406,25.087939,1.824596
13.585338,-0.847578,22.567653,5.894136
13.618340,-3.716682,18.153485,4.197634
13.651830,-7.257384,12.349284,0.537069
13.685458,-9.387102,6.942385,-0.650199
13.718392,-3.909422,3.223159,-6.147632
13.751826,2.809696,-0.941853,-13.389901
13.785644,-1.542071,8.419810,-10.627792
13.817962,-0.285968,17.856294,-21.647049
13.851666,-8.030589,1.773568,-12.431887
13.885480,-7.232244,-4.094830,-8.820853
13.918395,-8.137434,1.280495,-11.713152
13.952157,-9.337870,4.649406,3.242164
13.985285,-3.940248,1.679443,-0.377699
14.018491,-1.261789,-1.928449,0.856407
14.052193,-2.944973,-0.623263,-0.404186
14.085437,-5.227627,-0.026038,-0.063898
14.118494,-5.875431,2.401919,-3.279126
14.152181,-8.093139,9.686238,-4.127901
14.185373,-13.487917,18.925044,1.239941
14.218390,-5.056585,33.087253,6.043330
14.251795,-1.933985,24.171376,8.519921
14.285460,-6.992965,17.864525,6.649085
14.318489,-5.693166,10.914807,4.034523
14.352402,-9.306295,0.330412,-1.442857
14.385314,-2.542883,5.577492,-10.243808
14.418331,4.369574,4.634891,-11.477165
14.452175,3.233634,8.798856,-15.471734
14.485114,3.186198,11.043649,-17.629884
14.517968,-1.646821,0.010475,-14.343127
14.552115,-4.177283,-4.374512,-15.612997
14.584969,-7.636429,0.312155,-5.266384
14.618368,-8.446895,2.956795,1.967206
14.652488,0.822288,2.028859,-3.352601
14.685350,0.168947,6.311491,0.106097
14.718360,-5.832932,1.893432,0.767818
14.752465,-7.709455,2.976398,0.032622
14.785120,-6.920687,7.014663,-3.755439
14.818374,-7.599617,15.099722,1.143571
14.854556,-8.340499,26.723836,6.297723
14.885443,2.842468,27.339467,7.242270
14.918353,-8.105560,18.873717,7.343728
14.951896,-3.487728,20.424167,6.231731
14.985012,-7.346122,11.606606,-0.989290
15.018322,-10.188290,6.495701,-1.137735
15.051974,0.205460,4.469236,-12.461516
15.085353,4.839004,4.403094,-13.998948
15.118492,-0.702723,12.469148,-12.847595
15.152190,3.609388,6.467269,-17.530073
15.185156,-3.987536,-3.143100,-11.421648
15.218590,-7.043394,-5.780408,-9.880924
15.252202,-6.481635,-0.153384,-1.854226
15.285245,-5.226430,4.424942,-1.851383
15.318521,-3.393453,2.980738,-4.021505
15.352187,-6.134762,2.730236,-1.878318
15.385098,-7.188249,4.450232,-2.334580
15.418008,-5.017678,3.269399,-1.720595
15.452191,-5.946511,6.287697,-2.479883
15.484824,-5.330282,14.592282,0.590192
15.518496,-8.333915,24.366361,9.489308
15.552088,5.108212,26.778156,10.069175
15.585656,-2.648381,24.051213,7.454912
15.618552,-7.235685,18.499909,4.762087
15.652391,-9.692823,10.896999,1.183077
15.685034,-10.737181,1.581427,-3.455405
15.718514,0.241673,3.564046,-11.782437
15.752292,-1.263286,10.803473,-11.512630
15.785141,-2.470006,16.230873,-13.274377
15.818728,7.271151,5.234510,-19.929148
15.852198,-1.036577,1.176194,-16.224737
15.885083,-7.588095,-0.227757,-10.459892
15.918377,-6.472057,2.761062,-4.212898
15.952228,-5.021119,1.503163,-0.208602
15.985117,-2.256167,0.158771,0.976570
16.018392,-1.637393,1.258348,1.748578
16.052203,-3.865726,5.170313,-1.339454
16.085671,-6.627387,4.833018,-4.386334
16.118405,-9.705243,20.190724,3.073516
16.152234,-14.983000,12.997388,7.433663
16.185052,-0.622964,24.989474,2.581640
16.218708,-0.230151,20.931158,7.360039
16.252204,-3.232138,17.860185,4.726024
16.285296,-4.919512,16.385903,7.611738
