time_tick,acc_X_value,acc_Y_value,acc_Z_value
17.264992,2.174761,-9.351188,-13.438236
17.297359,-5.438923,-3.855850,-11.395011
17.330243,-18.094376,-4.450381,-10.906876
17.364729,-11.648207,-8.327331,-5.549359
17.396655,-13.112613,-4.805933,-5.148915
17.430210,-4.375111,1.241139,-1.046303
17.464009,10.912562,-3.933963,0.882744
17.497078,22.743783,-6.601499,2.636110
17.530182,24.898342,-18.039158,2.771238
17.564081,24.691386,-20.929811,2.393838
17.596692,19.423654,-20.227836,-1.154645
17.630139,24.372197,-12.664732,-2.898883
17.663721,8.485204,-0.901000,-4.816258
17.696864,2.593462,-2.081533,-10.870513
17.730341,0.675788,-7.251996,-15.922309
17.764638,-13.239809,-7.718882,-9.209775
17.796811,-17.355290,-6.469663,-4.136730
17.830300,-13.375236,-6.050513,-10.602352
17.864003,-4.424343,0.104002,-2.456838
17.896993,1.097631,2.841420,0.397302
17.930430,17.580353,-9.153509,4.311812
17.963760,23.677854,-20.084029,2.874641
17.997237,24.145937,-19.179587,2.097844
18.030091,19.612205,-20.718665,-3.016203
18.063495,21.268602,-11.985053,1.178887
18.096759,15.369827,-3.001389,-6.101691
18.130270,11.702378,-1.685877,-10.205050
18.163509,0.811663,-4.697142,-15.301590
18.196539,-9.885862,-6.159753,-10.634526
18.230272,-17.671036,-8.761595,-13.507371
18.263446,-10.288402,-7.942449,-10.385221
18.296603,-6.493007,-4.952733,-6.408459
18.330297,0.840395,0.132284,-2.723502
18.363484,21.370509,-9.832290,4.075675
18.396917,21.806419,-11.872372,3.554918
18.430620,24.943384,-20.535801,3.577813
18.463543,21.595572,-17.024878,4.007588
18.497049,16.904266,-11.387379,1.574992
18.530510,16.572956,-5.258004,-4.147803
18.563561,9.567571,-9.165780,-9.086918
18.597733,1.275556,-7.141261,-12.270871
18.630263,-6.495851,-3.524391,-15.918418
18.663635,-14.890521,-5.991105,-14.723370
18.696646,-15.951190,-3.123198,-7.020349
18.730235,-11.592241,-2.056543,-4.352215
18.763517,3.547585,-0.332357,-3.172281
18.796774,21.267106,-12.499825,-0.844585
18.830592,26.074386,-17.210136,0.423789
18.863562,25.160815,-19.551599,3.480695
18.896867,22.730165,-15.750668,2.206785
18.930188,19.426797,-9.073600,1.519923
18.964048,13.547176,-5.412735,-4.096625
18.997137,6.655520,-7.148144,-10.046130
19.030207,1.527106,-5.733719,-12.388790
19.063513,-10.276879,-3.194578,-10.389111
19.097016,-14.193783,-9.017035,-12.318009
19.130255,-11.196435,-6.135810,-10.583198
19.163518,-8.172001,-1.574543,-6.040487
19.197530,1.411133,0.858053,0.430373
19.230213,17.927973,-7.645857,1.725533
19.263937,22.768025,-12.096388,2.238060
19.297092,22.721037,-22.375362,2.661699
19.329890,21.775593,-21.911917,1.440912
19.363482,20.663596,-10.935907,0.333404
19.397525,14.925238,-3.127687,-4.703727
19.430203,9.962180,-5.013338,-7.424086
19.463518,1.430437,-5.859120,-12.605174
19.497734,-4.788574,-3.953866,-12.735662
19.530452,-13.773586,-6.567829,-12.193656
19.563521,-13.435093,-4.782589,-8.215996
19.597537,-13.207187,-1.787934,-6.984884
19.630449,-2.759266,0.827226,-4.803389
19.663513,18.557072,-11.345629,-3.058403
19.696611,24.304409,-16.618298,2.089764
19.730160,24.573018,-18.949735,5.309032
19.763493,24.982890,-18.034968,0.675039
19.796782,18.478959,-7.630892,4.035421
19.830133,12.787738,-1.554192,0.435461
19.863514,8.258794,-11.731259,-7.029028
19.896741,5.656803,-8.229614,-11.115777
19.930311,-8.777157,-4.511585,-12.311873
19.963553,-13.295776,-5.150112,-14.559211
19.997100,-14.059104,-4.438111,-7.755695
20.030208,-14.247804,-4.047692,-8.388235
20.063517,-0.246462,-0.352110,-4.322137
20.097423,10.038647,-2.576103,-2.545427
20.130438,26.022310,-14.276236,3.379985
