time_tick,acc_X_value,acc_Y_value,acc_Z_value
19.491545,-9.932700,18.970985,9.559191
19.524915,-19.067654,25.589692,5.300652
19.558432,-20.797227,26.016623,-1.571550
19.591699,-13.379576,17.442532,-3.622706
19.624566,-3.435652,0.619372,-7.416604
19.657972,14.217726,-6.760719,-23.383656
19.691776,-4.978022,-5.433236,-18.950483
19.724633,-2.192120,-1.472636,-12.007500
19.757910,12.372329,3.334643,-7.519708
19.791809,-2.063576,11.103956,2.382016
19.824607,-17.402427,18.680827,7.332355
19.857988,-8.362646,20.153314,5.771728
19.891704,-19.383101,27.596105,-0.590042
19.924957,-16.416280,18.404736,-2.642096
19.957988,1.897323,3.657124,-7.511926
19.991944,9.482874,-9.659602,-14.560857
20.025021,2.270532,-4.599426,-15.618234
20.058562,-0.607999,1.672110,-9.635659
20.092212,2.821967,-0.357347,-1.989802
20.124893,-0.869276,6.581297,1.458121
20.158398,-12.634653,19.528405,5.782952
20.192348,-17.516455,25.913669,-0.229852
20.224975,-22.985755,24.617462,-3.598314
20.258337,-11.871175,10.703810,-7.747315
20.292200,-3.348860,-7.050876,-12.262192
20.324604,8.436869,-10.029370,-19.599485
20.358413,-0.352559,-3.407968,-11.710309
20.392305,6.836438,1.397067,-1.382551
20.425861,3.596070,4.834664,-2.270682
20.458415,-5.057183,13.235919,8.289621
20.492363,-10.527980,15.588755,7.383383
20.525026,-13.217662,27.898832,4.280387
20.558401,-21.645852,28.871661,-0.813010
20.592282,-8.238742,10.382826,-4.829277
20.625009,0.469430,-5.890695,-11.228758
20.658540,9.206483,-6.768500,-16.420919
20.692182,1.229616,-1.796464,-9.704944
20.725155,5.906557,2.758368,-0.479905
20.758484,4.529093,6.167833,-1.883107
20.792289,-10.645001,12.226278,7.095320
20.824713,-24.220609,19.935583,6.157807
20.858361,-23.285939,24.695725,-3.886976
20.891661,-13.272581,15.965705,-8.080869
20.925160,-6.859782,-1.671362,-12.913438
20.958498,13.895096,-9.010600,-21.512371
20.991807,7.632688,-6.710439,-17.148333
21.025103,-0.387126,-4.561716,-6.988775
21.058554,4.613492,7.114026,-1.273312
21.091948,-3.570181,10.931567,3.587540
21.125409,-11.425389,16.082127,5.006604
21.157946,-17.804069,29.394514,6.583392
21.191944,-21.518656,29.892226,-0.465090
21.225088,-7.167448,8.282737,-8.065755
21.258428,-5.390289,-3.185898,-14.521352
21.292189,5.923317,-7.198873,-10.205200
21.325040,6.761766,-2.531809,-11.783783
